county_id,road
10008,建興一街
10008,建興三街
10008,建興二街
10008,建興五街
10008,建興四街
10008,建興巷
10008,建興街
10008,弓鞋巷
10008,彰南路
10008,後平巷
10008,後溝巷
10008,御富路
10008,復與路
10008,復興巷
10008,復興路
10008,復興路一街
10008,德一街
10008,德二街
10008,德化街
10008,德山巷
10008,德興巷
10008,忠勤路
10008,忠孝一街
10008,忠孝一路
10008,忠孝七街
10008,忠孝三街
10008,忠孝三路
10008,忠孝二街
10008,忠孝五街
10008,忠孝八街
10008,忠孝六街
10008,忠孝四街
10008,忠孝四路
10008,忠孝巷
10008,忠孝街
10008,忠孝路
10008,忠愛巷
10008,恒吉一路
10008,恒吉巷
10008,恒城街
10008,惠榮巷
10008,愛國巷
10008,愛華街
10008,愛蘭路
10008,愛鄉巷
10008,愛鄉路
10008,慈安一巷
10008,慈安三巷
10008,慈安二巷
10008,慈峰巷
10008,慈恩街
10008,慶安街
10008,慶隆巷
10008,成功一路
10008,成功三路
10008,成功三路三街
10008,成功三路二街
10008,成功三路五街
10008,成功三路四街
10008,成功九街
10008,成功二路
10008,成功二路一街
10008,成功十一街
10008,成功東路
10008,成功街
10008,成功路
10008,房里路
10008,扶安巷
10008,振興巷
10008,攔河路
10008,敦化街
10008,敦和南路
10008,敦和路
10008,敦福路
10008,文光巷
10008,文化南路
10008,文化巷
10008,文化街
10008,文化路
10008,文心街
10008,文昌巷
10008,文昌街
10008,文明路
10008,文林路
10008,文正巷
10008,文武巷
10008,文獻路
10008,新丹巷
10008,新倫路
10008,新光路
10008,新南路
10008,新厝路
10008,新和巷
10008,新和街
10008,新城巷
10008,新城路
10008,新大巷
10008,新安路
10008,新富一街
10008,新富二街
10008,新富路
10008,新巿一巷
10008,新市一巷
10008,新市二巷
10008,新市街
10008,新市路
10008,新庄一路
10008,新庄三路
10008,新庄二路
10008,新庄巷
10008,新店巷
10008,新榮巷
10008,新民巷
10008,新民街
10008,新生東路
10008,新生路
10008,新福路
10008,新興巷
10008,新興路
10008,新豐路
10008,新進巷
10008,新鄉路
10008,新開巷
10008,新龍路
10008,旗洞巷
10008,日新街
10008,日月街
10008,昌榮巷
10008,明德一巷
10008,明德二巷
10008,明德北路
10008,明德街
10008,明德路
10008,明新路
10008,明月巷
10008,明正巷
10008,明潭巷
10008,明賢街
10008,昭德街
10008,月桃巷
10008,有水巷
10008,望和巷
10008,朝陽街
10008,杜崙巷
10008,杭頭巷
10008,東一巷
10008,東三巷
10008,東三街
10008,東二巷
10008,東勢巷
10008,東山巷
10008,東山路
10008,東山路一街
10008,東峰路
10008,東昇一街
10008,東昇二街
10008,東昌巷
10008,東榮路
10008,東潤路
10008,東站巷
10008,東美街
10008,東興一街
10008,東興三街
10008,東興二街
10008,東興巷
10008,東華巷
10008,東華路
10008,東進巷
10008,東鄉路
10008,東門巷
10008,東閔路
10008,松原巷
10008,松山街
10008,松嶺街
10008,松柏街
10008,松柏路
10008,松江路
10008,松泉巷
10008,枇杷一巷
10008,枇杷三巷
10008,枇杷二巷
10008,枇杷路
10008,枋坪一巷
10008,枋坪巷
10008,枋寮巷
10008,林厝巷
10008,林圯街
10008,林尾一街
10008,林尾巷
10008,林尾路
10008,林朋巷
10008,林頂巷
10008,柴橋巷
10008,桃南路
10008,桃源一街
10008,桃源二街
10008,桃米巷
10008,桃米路
10008,梅子路
10008,梅村一路
10008,梅村路
10008,梅林一街
10008,梅林七街
10008,梅林三街
10008,梅林二街
10008,梅林五街
10008,梅林八街
10008,梅林六街
10008,梅林四街
10008,梧桐路
10008,梨子巷
10008,梨崙巷
10008,森林巷
10008,森豐巷
10008,楊厝巷
10008,楓林巷
10008,楓林路
10008,榮光一巷
10008,榮光五巷
10008,榮光巷
10008,榮光路
10008,榮華巷
10008,樂利三街
10008,樂利三路
10008,樂利二街
10008,樂利二路
10008,樂利五街
10008,樂利六街
10008,樂利路
10008,樂園巷
10008,樹人一街
10008,樹人三街
10008,樹人二街
10008,樹人路
10008,橫街
10008,檜木巷
10008,正信巷
10008,正德街
10008,正德路
10008,正榮街
10008,正氣巷
10008,正氣街
10008,正義街
10008,正興街
10008,正言街
10008,武安路
10008,武東巷
10008,武界路
10008,民和巷
10008,民和路
10008,民富一街
10008,民富巷
10008,民富街
10008,民富路
10008,民族一街
10008,民族三街
10008,民族二街
10008,民族四街
10008,民族街
10008,民族路
10008,民有一街
10008,民有三街
10008,民有二街
10008,民權一街
10008,民權巷
10008,民權東街
10008,民權街
10008,民權西路
10008,民權路
10008,民治一街
10008,民治三街
10008,民治二街
10008,民生一街
10008,民生三街
10008,民生二街
10008,民生巷
10008,民生東路
10008,民生街
10008,民生路
10008,民眾巷
10008,水上巷
10008,水信路
10008,水塔一巷
10008,水塔二巷
10008,水墻巷
10008,水尾巷
10008,水沙連街
10008,水泉路
10008,水源巷
10008,水源路
10008,水秀街
10008,水裡巷
10008,水里一路
10008,水里三路
10008,水里二路
10008,水里五路
10008,水里六路
10008,水里路
10008,水雲路
10008,水頭巷
10008,水頭路
10008,永吉巷
10008,永安巷
10008,永安街
10008,永安路
10008,永川巷
10008,永平路
10008,永康一巷
10008,永昌巷
10008,永昌街
10008,永春巷
10008,永樂巷
10008,永樂路
10008,永福路
10008,永興巷
10008,永興街
10008,永興路
10008,永興路一街
10008,永豐一路
10008,永豐三路
10008,永豐二路
10008,永豐巷
10008,永豐街
10008,永豐路
10008,永順路
10008,永鳴路
10008,江西路
10008,沉潭巷
10008,河南路
10008,油坑巷
10008,法治巷
10008,法觀路
10008,波石巷
10008,洞角巷
10008,深坑巷
10008,清德巷
10008,清泉路
10008,清華巷
10008,清靜巷
10008,清風路
10008,港頭巷
10008,湖桶巷
10008,湳埔巷
10008,湳底巷
10008,源泉巷
10008,溪南巷
10008,溪南路
10008,溪山路
10008,溪門巷
10008,溫水巷
10008,溫泉巷
10008,漢中街
10008,漢陽一街
10008,漢陽三街
10008,漢陽二街
10008,漢陽四街
10008,漳興巷
10008,濟南街
10008,瀧林巷
10008,灣子巷
10008,炎峰街
10008,炭寮巷
10008,營中路
10008,營北路
10008,營子巷
10008,營盤路
10008,牛尾路
10008,牛眠一巷
10008,牛眠三巷
10008,牛眠二巷
10008,牛眠五巷
10008,牛眠四巷
10008,牛眠路
10008,犂頭巷
10008,猴探井街
10008,獅子路
10008,獅尾巷
10008,獅頭巷
10008,玉井街
10008,玉屏巷
10008,玉屏路
10008,玉山街
10008,玉山路
10008,玉峰街
10008,玉成路
10008,玉映巷
10008,玉生路
10008,王井街
10008,珠崙巷
10008,珠生路
10008,瑞南巷
10008,瑞和路
10008,瑞山巷
10008,瑞東巷
10008,瑞田巷
10008,瑞竹巷
10008,瑞西巷
10008,瑪蓋旦街
10008,環山街
10008,環山路
10008,環澤街
10008,瓊文巷
10008,瓦厝巷
10008,田中巷
10008,田仔巷
10008,田南巷
10008,田墘巷
10008,田寮一巷
10008,田寮巷
10008,田底巷
10008,田東路
10008,田頭巷
10008,界山巷
10008,番子田路
10008,登輝路
10008,白不仔路
10008,皮仔寮巷
10008,益則路
10008,益民路
10008,目崙巷
10008,省府一路
10008,省府路
10008,眉原路
10008,石坑路
10008,石川路
10008,石灼巷
10008,石盤巷
10008,硘磘新村
10008,硘窯路
10008,碧山南路
10008,碧山巷
10008,碧山路
10008,碧峰路
10008,碧綠巷
10008,碧興路
10008,磨坑巷
10008,祖師街
10008,祖祠東路
10008,祖祠路
10008,神木巷
10008,福和路
10008,福山巷
10008,福德巷
10008,福德路
10008,福旗巷
10008,福田路
10008,福興巷
10008,福興路
10008,福長路
10008,秀林巷
10008,秀水巷
10008,秀水路
10008,種瓜巷
10008,種瓜路
10008,稻香路
10008,立人路
10008,竹圍巷
10008,竹坑巷
10008,竹坪巷
10008,竹寮巷
10008,竹山路
10008,竹林路
10008,竹林路一街
10008,竹林路三街
10008,竹林路二街
10008,竹湖巷
10008,竹田巷
10008,籃口巷
10008,籃城一巷
10008,籃城三巷
10008,籃城二巷
10008,籃城五巷
10008,籃城六巷
10008,籃城四巷
10008,籃城路
10008,籐湖巷
10008,米堤街
10008,粗坑巷
10008,累藤巷
10008,綠美巷
10008,羊灣巷
10008,美信巷
10008,美村巷
10008,羗園巷
10008,義勇街
10008,翠巒路
10008,股坑巷
10008,股聲巷
10008,育德一街
10008,育德二街
10008,育德巷
10008,育德街
10008,育才巷
10008,育樂一街
10008,育樂路
10008,育溪路
10008,育英八街
10008,育英街
10008,育英路
10008,自強一街
10008,自強一路
10008,自強三路
10008,自強二街
10008,自強二路
10008,自強六路
10008,自強四路
10008,自強路
10008,自強路三街
10008,自由街
10008,自由路
10008,自立一路
10008,自立三路
10008,自立二路
10008,興和巷
10008,興善巷
10008,興產路
10008,興華一街
10008,興華三街
10008,興華二街
10008,興華四街
10008,興華巷
10008,興農巷
10008,興隆巷
10008,舘前路
10008,芬草路
10008,芳美路
10008,苗圃路
10008,英一街
10008,英七街
10008,英三街
10008,英二街
10008,英五街
10008,英六街
10008,英四街
10008,英才路
10008,茄苳巷
10008,茄苳路
10008,茶園巷
10008,草嶺巷
10008,草溪路
10008,草鞋墩一街
10008,莊敬路
10008,菓稟路
10008,菜園路
10008,華山巷
10008,華山街
10008,華崗
10008,華陽路
10008,華龍巷
10008,萬壽巷
10008,董門巷
10008,蓮生巷
10008,蓮蕉巷
10008,薰化一巷
10008,藍田街
10008,蘭陽街
10008,虎坑巷
10008,虎山一巷
10008,虎山七巷
10008,虎山三街
10008,虎山二街
10008,虎山五街
10008,虎山八街
10008,虎山六街
10008,虎山路
10008,虎耳一街
10008,虎耳三街
10008,虎耳二街
10008,虎耳五街
10008,虎門巷
10008,蜈蚣路
10008,裕農新村
10008,褔山巷
10008,褔德巷
10008,西安巷
10008,西安路
10008,西寧路
10008,西康路
10008,西東巷
10008,西站巷
10008,西門一巷
10008,西門三巷
10008,西門二巷
10008,覆金路
10008,親和巷
10008,觀音路
10008,調和巷
10008,變電巷
10008,豐年街
10008,豐柏路
10008,路
10008,車站路
10008,軍功路
10008,農場路
10008,農富路
10008,通文巷
10008,過坑巷
10008,過坑路
10008,過溝路
10008,過溪巷
10008,郡興路
10008,鄉林巷
10008,金井巷
10008,金城路
10008,金天巷
10008,金龍路
10008,銃櫃巷
10008,鎮江街
10008,鐵山一巷
10008,鐵山三巷
10008,鐵山二巷
10008,鐵山路
10008,長北路
10008,長友巷
10008,長双巷
10008,長壽巷
10008,長旗巷
10008,長春街
10008,長春路
10008,長生路
10008,長石巷
10008,長福巷
10008,長興巷
10008,開信巷
10008,開南一巷
10008,開南三巷
10008,開南二巷
10008,開南路
10008,開高巷
10008,防汎路
10008,陳厝巷
10008,陳家巷
10008,陽和巷
10008,陽明路
10008,隆生巷
10008,隆生路
10008,隘埔巷
10008,集中巷
10008,集山路
10008,集成巷
10008,集民街
10008,集賢街
10008,集賢路
10008,集連巷
10008,集里路
10008,集集街
10008,集鹿南路
10008,集鹿路
10008,雙龍巷
10008,雲林新村一路
10008,雲林新村二路
10008,雲林路
10008,電源巷
10008,霧霜巷
10008,青宅巷
10008,青島街
10008,青田一街
10008,青田三街
10008,青田二街
10008,青田四街
10008,青田街
10008,青雲街
10008,頂坑巷
10008,頂城巷
10008,頂埔巷
10008,頂安路
10008,頂平路
10008,頂廍巷
10008,頂林新村
10008,頂林路
10008,頂橫街
10008,頂灣巷
10008,頂田巷
10008,順山路
10008,順平巷
10008,順溪北路
10008,順溪南路
10008,頭埤巷
10008,頭溪巷
10008,風埔路
10008,食水巷
10008,香茶巷
10008,高山巷
10008,高峰巷
10008,高平巷
10008,高平路
10008,魚池街
10008,鯉南路
10008,鯉行路
10008,鯉魚一巷
10008,鯉魚二巷
10008,鯉魚路
10008,鳳園路
10008,鳳山路
10008,鳳鳴巷
10008,鳳鳴路
10008,鳳鵬巷
10008,鷄籠巷
10008,鹿寮巷
10008,鹿山路
10008,鹿彰路
10008,鹿林
10008,鹿鳴巷
10008,麒麟路
10008,麻竹巷
10008,龍井街
10008,龍南路
10008,龍山巷
10008,龍德路
10008,龍泉巷
10008,龍草路
10008,龍鳳巷
10009,
10009,[木羡]林路
10009,一流街
10009,七星路
10009,七賢街
10009,三和街
10009,三央街
10009,三樂路
10009,三權路
10009,三民街
10009,三民路
10009,三義路
10009,上海西路
10009,上海路
10009,下寮路
10009,下庄路
10009,下柴路
10009,下街
10009,下鹿場路
10009,世榮街
10009,中勝路
10009,中南街
10009,中南路
10009,中和路
10009,中堅東路
10009,中堅西路
10009,中央北三路
10009,中央北五路
10009,中央北四路
10009,中央南三路
10009,中央南五路
10009,中央街
10009,中央路
10009,中山南路
10009,中山東路
10009,中山西路
10009,中山路
10009,中市路
10009,中庄路
10009,中新路
10009,中昌街
10009,中正一街
10009,中正三街
10009,中正五街
10009,中正東路
10009,中正路
10009,中民街
10009,中民路
10009,中洋北路
10009,中洋南路
10009,中湖街
10009,中秋路
10009,中興一路
10009,中興三路
10009,中興二路
10009,中興街
10009,中興路
10009,中華街
10009,中華路
10009,中西路
10009,中鹿場路
10009,久安中路
10009,久安北路
10009,久安南路
10009,久安東路
10009,久安西路
10009,久安路
10009,久福街
10009,九如街
10009,二民街
10009,五權街
10009,五港路
10009,五福二街
10009,五福街
10009,五福路
10009,仁五街
10009,仁和街
10009,仁和路
10009,仁德東路
10009,仁德街
10009,仁德西路
10009,仁德路
10009,仁愛一街
10009,仁愛三街
10009,仁愛五街
10009,仁愛街
10009,仁愛路
10009,仁美街
10009,仁義北路
10009,仁義路
10009,介壽街
10009,代安街
10009,保安街
10009,保安路
10009,保定街
10009,保水路
10009,保源一街
10009,保源三街
10009,保源二街
10009,保源六街
10009,保長湖路
10009,保長路
10009,信一路
10009,信昌街
10009,信義街
10009,信義路
10009,修德街
10009,修德路
10009,修文路
10009,倫華街
10009,傳廣路
10009,僑真南街
10009,僑真街
10009,僑豊街
10009,僑豐街
10009,元中路
10009,元北路
10009,元南路
10009,元東路
10009,元西路
10009,光和路
10009,光天路
10009,光復一路
10009,光復三路
10009,光復二路
10009,光復五路
10009,光復南路
10009,光復四路
10009,光復東路
10009,光復街
10009,光復西路
10009,光復路
10009,光昌路
10009,光明東路
10009,光明西路
10009,光明路
10009,光榮街
10009,光榮路
10009,光正路
10009,光民路
10009,光美街
10009,光聖路
10009,光興路
10009,光華路
10009,光路
10009,內林路
10009,內湖路
10009,內環東路
10009,內環西路
10009,內環路
10009,八德街
10009,八德路
10009,公園路
10009,公安路
10009,公明路
10009,公正一路
10009,公正街
10009,公正路
10009,公民路
10009,公理路
10009,公舘街
10009,公誠路
10009,公論路
10009,六十甲路
10009,六合街
10009,共和街
10009,凱旋街
10009,利台街
10009,利民街
10009,創新一街
10009,劉厝路
10009,力行街
10009,勝利街
10009,勤儉街
10009,勵志街
10009,化日路
10009,北中路
10009,北二路
10009,北安路
10009,北平路
10009,北新街
10009,北昌路
10009,北環東路
10009,北環西路
10009,北環路
10009,北祥街
10009,北美路
10009,北興街
10009,北興路
10009,北辰一街
10009,北辰二街
10009,北辰路
10009,北門街
10009,十三北路
10009,十三南路
10009,十三東路
10009,協和街
10009,協德街
10009,協進街
10009,南京西路
10009,南京路
10009,南仁路
10009,南光路
10009,南和路
10009,南安街
10009,南安路
10009,南揚街
10009,南昌街
10009,南昌西路
10009,南昌路
10009,南榮路
10009,南環路
10009,南生路
10009,南聖路
10009,南興街
10009,南興路
10009,南門街
10009,南陽路
10009,博愛街
10009,博愛路
10009,厚生路
10009,厝興路
10009,口湖路
10009,古中街
10009,古興路
10009,可法街
10009,台興路
10009,合作街
10009,吉安街
10009,吉祥路
10009,吉興街
10009,同北路
10009,同安街
10009,同安路
10009,同德街
10009,同心街
10009,和平街
10009,和平路
10009,咯內路
10009,嘉勝路
10009,嘉安一街
10009,嘉安七街
10009,嘉安三街
10009,嘉安二街
10009,嘉安五街
10009,嘉安八街
10009,嘉安六街
10009,嘉新一路
10009,嘉新三路
10009,嘉新二路
10009,嘉新六路
10009,嘉新路
10009,嘉東中路
10009,嘉東北路
10009,嘉東南路
10009,嘉祿路
10009,嘉興東路
10009,嘉興路
10009,嘉芳北路
10009,嘉芳南路
10009,嘉農路
10009,嘉隆路
10009,四安路
10009,四維街
10009,四維路
10009,四美路
10009,國光街
10009,圓環街
10009,城頂街
10009,埔姜街
10009,埔心路
10009,埤口路
10009,埤寮路
10009,埤尾路
10009,埤頭北路
10009,埤頭南路
10009,埤頭路
10009,堤防路
10009,塩水街
10009,增產路
10009,外環路
10009,大仁街
10009,大仁路
10009,大利街
10009,大勇路
10009,大吉街
10009,大同路
10009,大園街
10009,大埤路
10009,大學路
10009,大學路ㄧ段
10009,大安街
10009,大安路
10009,大展路
10009,大庄路
10009,大成一街
10009,大成七街
10009,大成三街
10009,大成九街
10009,大成二街
10009,大成五街
10009,大成八街
10009,大成六街
10009,大成十一街
10009,大成十七街
10009,大成十三街
10009,大成十九街
10009,大成十二街
10009,大成十五街
10009,大成十八街
10009,大成十六街
10009,大成十四街
10009,大成十街
10009,大成街
10009,大成路
10009,大明街
10009,大智街
10009,大業路
10009,大橋南路
10009,大橋路
10009,大溝路
10009,大義路
10009,大華街
10009,大華路
10009,大裕一街
10009,大裕街
10009,大隆路
10009,大順街
10009,天津路
10009,天祥街
10009,天祥路
10009,太原路
10009,太平路
10009,太湖路
10009,如意街
10009,學府一路
10009,學府二路
10009,學府東路
10009,學府西路
10009,學府路
10009,守仁街
10009,守信街
10009,守分街
10009,守密街
10009,守成街
10009,守時街
10009,守法街
10009,安南路
10009,安和街
10009,安定路
10009,安寧街
10009,安寧路
10009,安平路
10009,安溪路
10009,安石街
10009,安興街
10009,安西路
10009,安順街
10009,宏仁路
10009,宏德街
10009,宏昌路
10009,宏泰路
10009,宏福路
10009,宗聖街
10009,宮前路
10009,富強街
10009,富農北路
10009,富農南路
10009,小東中路
10009,小東北路
10009,小東南路
10009,小東東路
10009,小東西路
10009,尾園路
10009,岩山路
10009,崇仁街
10009,崇德街
10009,崇文街
10009,崇文路
10009,崇興街
10009,崙中路
10009,崙仔路
10009,崙北路
10009,崙南一路
10009,崙南三路
10009,崙南二路
10009,崙南路
10009,崙豐路
10009,工專一街
10009,工專路
10009,工業路
10009,工湖路
10009,市俊街
10009,市場北路
10009,市場南路
10009,市後街
10009,常德路
10009,平北路
10009,平和南路
10009,平和街
10009,平和路
10009,平實街
10009,平等街
10009,幸福街
10009,庄內路
10009,府中街
10009,府前街
10009,府文路
10009,府東街
10009,康南路
10009,康安路
10009,廈門街
10009,廟前街
10009,廟前路
10009,廣合街
10009,廣州街
10009,廣濟路
10009,廣興路
10009,廣西路
10009,延平北路
10009,延平南路
10009,延平路
10009,建仁街
10009,建功街
10009,建勇街
10009,建國一路
10009,建國三路
10009,建國二路
10009,建國路
10009,建成街
10009,建成路
10009,建旭街
10009,建智街
10009,建興路
10009,建華路
10009,引善路
10009,弘道路
10009,彌陀街
10009,後厝路
10009,後壁路
10009,後庄街
10009,後庄路
10009,復國街
10009,復興街
10009,復興路
10009,德安街
10009,德政街
10009,德新街
10009,德業路
10009,德為街
10009,德興路
10009,志航路
10009,忠孝北街
10009,忠孝街
10009,忠孝路
10009,忠潭路
10009,忠義街
10009,忠誠街
10009,怡然路
10009,怡美路
10009,惠來路
10009,愛國街
10009,慈愛路
10009,慶生路
10009,慶華街
10009,懷仁街
10009,懷恩街
10009,成功一街
10009,成功三街
10009,成功二街
10009,成功街
10009,成功路
10009,成和一街
10009,成和三街
10009,成和二街
10009,成和五街
10009,成和街
10009,成平街
10009,成德一街
10009,成德七街
10009,成德三街
10009,成德二街
10009,成德五街
10009,成德六街
10009,成德街
10009,成環街
10009,所前街
10009,振安路
10009,振興路
10009,捷發街
10009,文人街
10009,文仁街
10009,文仁路
10009,文元二街
10009,文元街
10009,文光路
10009,文化街
10009,文化路
10009,文吉路
10009,文和街
10009,文和路
10009,文學路
10009,文安街
10009,文康街
10009,文彬街
10009,文德街
10009,文揚街
10009,文敬路
10009,文昇街
10009,文昌路
10009,文明東路
10009,文明街
10009,文明西路
10009,文明路
10009,文星路
10009,文榮街
10009,文治街
10009,文淵路
10009,文生路
10009,文科路
10009,文興街
10009,文興路
10009,文華街
10009,文賢路
10009,文進街
10009,斗六一路
10009,斗六三路
10009,斗六二路
10009,斗六五路
10009,斗六六路
10009,斗工一路
10009,斗工七路
10009,斗工三路
10009,斗工九路
10009,斗工二路
10009,斗工五路
10009,斗工八路
10009,斗工六路
10009,斗工十二路
10009,斗工十六路
10009,斗工十路
10009,新光三街
10009,新光路
10009,新北路
10009,新南路
10009,新厝街
10009,新厝路
10009,新吉街
10009,新吉路
10009,新坤路
10009,新學一街
10009,新學二街
10009,新學六路
10009,新學路
10009,新崙中路
10009,新崙南路
10009,新崙西路
10009,新崙路
10009,新市街
10009,新庄路
10009,新店路
10009,新建路
10009,新德街
10009,新德路
10009,新昌街
10009,新東街
10009,新民街
10009,新民路
10009,新湖街
10009,新湖路
10009,新生一路
10009,新生三路
10009,新生二街
10009,新生二路
10009,新生五路
10009,新生街
10009,新生路
10009,新社街
10009,新興北路
10009,新興南路
10009,新興海埔地一路
10009,新興海埔地七路
10009,新興海埔地三路
10009,新興海埔地二路
10009,新興海埔地五路
10009,新興海埔地八路
10009,新興海埔地六路
10009,新興街
10009,新興路
10009,新興路横街
10009,新興路橫街
10009,新興路橫街巷
10009,新街
10009,新街路
10009,新西街
10009,方圓街
10009,施厝一街
10009,施厝七街
10009,施厝三街
10009,施厝二街
10009,施厝五街
10009,施厝六街
10009,施厝北街
10009,施厝南街
10009,旌義街
10009,昆明路
10009,昌南路
10009,明仁路
10009,明山路
10009,明德北路
10009,明德街
10009,明德路
10009,明志街
10009,明昌街
10009,明昌路
10009,明正東路
10009,明正路
10009,明華路
10009,景文街
10009,更生北路
10009,更生路
10009,月眉路
10009,月興路
10009,朝陽路
10009,杭州街
10009,東三街
10009,東仁路
10009,東光一街
10009,東光二街
10009,東勢東路
10009,東勢街
10009,東勢西路
10009,東南路
10009,東安路
10009,東平街
10009,東庄路
10009,東昇街
10009,東明路
10009,東榮街
10009,東榮路
10009,東洋路
10009,東環街
10009,東科一街
10009,東科七街
10009,東科三路
10009,東科九街
10009,東科五街
10009,東科六街
10009,東義路
10009,東興街
10009,東興路
10009,東陽街
10009,松中路
10009,松北路
10009,松園三路
10009,松園二路
10009,松東路
10009,松興街
10009,板橋路
10009,林中街
10009,林內路
10009,林北街
10009,林南街
10009,林森路
10009,果市二街
10009,桂林路
10009,梅中路
10009,梅南路
10009,梅堤路
10009,梅庄路
10009,梅東路
10009,梅林路
10009,棒球一街
10009,棒球七街
10009,棒球三街
10009,棒球九街
10009,棒球二街
10009,棒球五街
10009,棒球八街
10009,棒球六街
10009,棒球十一街
10009,棒球十七街
10009,棒球十三街
10009,棒球十二街
10009,棒球十五街
10009,棒球十八街
10009,棒球十六街
10009,棒球十街
10009,楊厝路
10009,楊賢路
10009,楓湖路
10009,楓溝街
10009,榮譽路
10009,榴中路
10009,榴南路
10009,榴邨一街
10009,榴邨七街
10009,榴邨二十街
10009,榴邨二街
10009,榴邨五路
10009,榴邨八街
10009,榴邨六街
10009,榴邨十二街
10009,榴邨十八街
10009,榴邨十六街
10009,榴邨十街
10009,樂利街
10009,正心一路
10009,正心二路
10009,正心街
10009,正心路
10009,正氣北路
10009,正福路
10009,正義一街
10009,正義三街
10009,正義二街
10009,正義六街
10009,正義南街
10009,正義東街
10009,正義街
10009,正義西街
10009,正義西路
10009,正義路
10009,正興路
10009,武德街
10009,武昌街
10009,武昌路
10009,武陵街
10009,民主一路
10009,民主七路
10009,民主三路
10009,民主九路
10009,民主二路
10009,民主五路
10009,民主八路
10009,民主六路
10009,民主十二路
10009,民主十八路
10009,民主十六路
10009,民主十四路
10009,民主十路
10009,民主四路
10009,民主街
10009,民主路
10009,民主１４路
10009,民主１６路
10009,民主１８路
10009,民享街
10009,民享路
10009,民光路
10009,民安路
10009,民富街
10009,民德路
10009,民愛路
10009,民政路
10009,民族街
10009,民族路
10009,民智路
10009,民有街
10009,民有路
10009,民榮街
10009,民樂街
10009,民樂路
10009,民權街
10009,民權路
10009,民權路橫街
10009,民正路
10009,民治街
10009,民治路
10009,民生南路
10009,民生東路
10009,民生街
10009,民生路
10009,民福路
10009,民立街
10009,民航路
10009,水井路
10009,水庫路
10009,水林路
10009,水源街
10009,水源路
10009,永和路
10009,永安街
10009,永安路
10009,永定路
10009,永平街
10009,永康街
10009,永昌東街
10009,永昌街
10009,永昌西街
10009,永昌路
10009,永業街
10009,永樂街
10009,永生街
10009,永興北一街
10009,永興北三路
10009,永興北二街
10009,永興南一街
10009,永興南七路
10009,永興南三街
10009,永興南九路
10009,永興南二街
10009,永興南五街
10009,永興路
10009,永順街
10009,江厝路
10009,沙崙路
10009,河南街
10009,河堤北路
10009,河堤南路
10009,泉州街
10009,泰安路
10009,泰山街
10009,泰豊街
10009,泰順路
10009,洛陽路
10009,海清路
10009,海珍北路
10009,海珍南路
10009,海產路
10009,海豊路
10009,海豐路
10009,深圳路
10009,添財街
10009,清雲一街
10009,清雲三街
10009,清雲二路
10009,清雲五路
10009,清雲六街
10009,清雲路
10009,港後路
10009,湖內街
10009,湖山路
10009,湖楓路
10009,湳子路
10009,源成東路
10009,源成路
10009,溪崙街
10009,溪底路
10009,漁港路
10009,漢光一街
10009,漢光二街
10009,漢口街
10009,漢口路
10009,烏麻園街
10009,瑞山街
10009,瑞興街
10009,環湖東路
10009,環湖西路
10009,瓊埔路
10009,瓦■路
10009,瓦厝路
10009,瓦磘路
10009,生產路
10009,田中路
10009,田北路
10009,田南一路
10009,田南路
10009,田單街
10009,田底路
10009,田德路
10009,田福路
10009,田興路
10009,田西路
10009,田頭中路
10009,田頭路
10009,番社街
10009,白宮街
10009,益安路
10009,盛北街
10009,盛南街
10009,省中街
10009,知本路
10009,石林路
10009,石榴路
10009,石橋路
10009,砂崙脚路
10009,砂崙腳路
10009,社口街
10009,福來路
10009,福壽街
10009,福安街
10009,福安路
10009,福德街
10009,福智路
10009,福樂街
10009,福民路
10009,福聖街
10009,福興街
10009,福興路
10009,禮文街
10009,科加ㄧ路
10009,科加一路
10009,科加三路
10009,科加二路
10009,科加六路
10009,科加路
10009,科園路
10009,科工一路
10009,科工七路
10009,科工二路
10009,科工八路
10009,科工六路
10009,科工十二路
10009,科工十八路
10009,科工十六路
10009,科工十路
10009,科平路
10009,科班一路
10009,科班三路
10009,科班二路
10009,科班路
10009,科福一街
10009,科福三街
10009,科福街
10009,科虎一路
10009,科虎三路
10009,科虎二路
10009,科虎路
10009,科邨一路
10009,科邨二路
10009,科雲北路
10009,科雲南路
10009,科雲路
10009,程南路
10009,程東路
10009,程海路
10009,穎寧街
10009,立仁街
10009,立德街
10009,立德路
10009,立新街
10009,站前東路
10009,竹圍路
10009,竹興路
10009,精誠路
10009,紹安路
10009,紹興路
10009,經建街
10009,綺湖路
10009,美山街
10009,義和一路
10009,義和三路
10009,義和二路
10009,義和路
10009,義德路
10009,義民路
10009,義興南街
10009,聖安一街
10009,聖安二街
10009,聖安路
10009,聖宮路
10009,聖德路
10009,聖母七路
10009,聖母九路
10009,聖母二路
10009,聖母五街
10009,聖母八街
10009,聖母路
10009,聯怡路
10009,聯美路
10009,聯豐路
10009,育德街
10009,育才街
10009,育樂街
10009,育英北街
10009,育英南街
10009,自強街
10009,自強路
10009,自治南街
10009,自治街
10009,自由街
10009,自由路
10009,自立街
10009,至善街
10009,興中街
10009,興中路
10009,興仁街
10009,興北東路
10009,興北街
10009,興北路
10009,興南街
10009,興南路
10009,興合路
10009,興和路
10009,興國街
10009,興國路
10009,興安路
10009,興工街
10009,興昌路
10009,興業一街
10009,興業街
10009,興業路
10009,興港路
